movie_id,title,tags
12783,The Duchess,england adultery duke gamblingdebts marriagecrisis keiraknightley ralphfiennes aidanmcardle sauldibb drama history romance
13155,Return to Oz,wizardofoz fairuzabalk nicolwilliamson jeanmarsh waltermurch adventure family fantasy
42807,The Newton Boys,bankrobber crimespree westernu.s. matthewmcconaughey skeetulrich ethanhawke richardlinklater crime action drama
28355,Case 39,childabuse detective socialworker supernatural murder mentalinstitution youth violence danger cityscape drawn fallingelevator pier psychological deadly mindandsoul supernaturalability renéezellweger jodelleferland ianmcshane christianalvart horror mystery thriller
8080,Suspect Zero,serialkiller carrie-annemoss aaroneckhart benkingsley e.eliasmerhige crime thriller
5126,Martian Child,underdog adoption education adoptivefather childhoodtrauma alienation alien johncusack bobbycoleman amandapeet mennomeyjes drama
56288,Spy Kids: All the Time in the World,spy childhero secretagent espionage jessicaalba masoncook rowanblanchard robertrodriguez family comedy action
303858,Money Monster,bomb sniper tvshow hostagedrama police hostage-taking newyorkcity stockmarket stockfraud womandirector tvstudio georgeclooney juliaroberts jacko'connell jodiefoster thriller
1613,The 51st State,chemical laxative skinheads samuell.jackson robertcarlyle emilymortimer ronnyyu thriller action comedy crime
31582,Flawless,independentfilm robertdeniro philipseymourhoffman barrymiller joelschumacher comedy drama
16617,Mindhunters,fbi island serialkiller seriesofmurders llcoolj jonnyleemiller kathrynmorris rennyharlin mystery thriller crime
8944,What Just Happened,filmproducer midlifecrisis independentfilm divorce brucewillis robertdeniro seanpenn barrylevinson comedy drama
41488,The Statement,michaelcaine tildaswinton jeremynortham normanjewison drama thriller
37028,The Magic Flute,fictionalplace opera musical josephkaiser amycarson renépape kennethbranagh comedy drama music
14560,Paul Blart: Mall Cop,securityguard duringcreditsstinger kevinjames keiro'donnell jaymamays stevecarr action adventure comedy family
10330,Freaky Friday,singleparent brothersisterrelationship mistakeinperson bride talkshow bodyexchange motherlylove highschool motherdaughterrelationship wedding psychiatrist body-swap musicband teencomedy childasanadult adultasachild jamieleecurtis lindsaylohan markharmon markwaters comedy
6957,The 40 Year Old Virgin,firsttime virgin stevecarell catherinekeener paulrudd juddapatow comedy romance
1934,Shakespeare in Love,shakespeare loveofone'slife oscaraward theatreplay theatregroup writer'sblock theatremilieu author speculative falsehistory josephfiennes gwynethpaltrow geoffreyrush johnmadden romance history
169917,A Walk Among the Tombstones,basedonnovel murder mafia privateinvestigator newyorkcity alcoholic kingpin wifemurder mattscudder liamneeson danstevens davidharbour scottfrank crime drama mystery thriller
951,Kindergarten Cop,crimefighter cook drugdealer dyinganddeath kindergarten kiss police teacher childreneducation arnoldschwarzenegger penelopeannmiller pamelareed ivanreitman comedy
10189,Pineapple Express,smoking marijuana stoner roach lollipop paintingtoenails radiocallinshow drivingthroughawall seed referencetopandora'sbox sethrogen jamesfranco dannymcbride davidgordongreen action comedy
9454,Ever After: A Cinderella Story,france childabuse slavery leonardodavinci prince fairytale royalty orphan evilstepmother stepsiblings 16thcentury brigands gypsies classism bandits commoner emotionalabuse drewbarrymore dougrayscott anjelicahuston andytennant drama romance comedy
2055,Open Range,horse beef ranger kevincostner robertduvall michaelgambon kevincostner western
1551,Flatliners,lifeanddeath afterlife swing memory medicalstudent confetti kiefersutherland juliaroberts kevinbacon joelschumacher drama horror sciencefiction thriller
5902,A Bridge Too Far,netherlands worldwarii panzer britishsoldier dirkbogarde jamescaan michaelcaine richardattenborough drama history war
11460,Red Eye,hostage menace hitman airplane rachelmcadams cillianmurphy briancox wescraven horror thriller
9358,Final Destination 2,ambulance premonition hospital alilarter a.j.cook michaellandes davidr.ellis horror mystery
134,"O Brother, Where Art Thou?",prophecy southernusa musicrecord countrymusic mississippi seduction musical fraud georgeclooney johnturturro timblakenelson joelcoen action adventure comedy
22894,Legion,angel diner religion apocalypse demon desert angels paulbettany dennisquaid kevindurand scottstewart horror
134374,Pain & Gain,miami scam crime weightlifting weightlifting duringcreditsstinger markwahlberg dwaynejohnson anthonymackie michaelbay thriller crime action
1901,In Good Company,midlifecrisis daughter badboss tophergrace scarlettjohansson dennisquaid paulweitz comedy drama romance
15028,Clockstoppers,time airplane youth wristwatch jessebradford paulagarcés robinthomas jonathanfrakes adventure family sciencefiction thriller
11509,Silverado,sheriff fight horse malefriendship twogunsbelt kevinkline scottglenn kevincostner lawrencekasdan action crime drama western
7445,Brothers,brotherbrotherrelationship brother-in-law lossofhusband warinafghanistan sister-in-law tobeymaguire jakegyllenhaal natalieportman jimsheridan drama thriller war
17047,Agent Cody Banks 2: Destination London,londonengland cia teenagehero teenspy ciaagent frankiemuniz anthonyanderson hannahspearritt kevinallen comedy
62838,New Year's Eve,newyear'seve illustrator caterer pedicab ticket videoconferencing multiplestorylines duringcreditsstinger robertdeniro katherineheigl ashtonkutcher garrymarshall comedy romance
2057,Original Sin,women sex cuba eroticism lover(female) passion coffeegrower sin denunciation angelinajolie antoniobanderas gregoryitzin michaelcristofer drama thriller mystery romance
70436,The Raven,poison blackmail maskedball historicalfigure buriedalive serialkiller deadline edgarallanpoe newspaperreview baltimoremaryland newspaperoffice hardtimes lifeimitatesart pendulum johncusack lukeevans aliceeve jamesmcteigue crime thriller mystery
16784,Welcome to Mooseport,rayromano genehackman marciagayharden donaldpetrie comedy
8011,Highlander: The Final Dimension,japan newyork scotland morocco goodandbad christopherlambert mariovanpeebles deborahkaraunger andrewmorahan action fantasy sciencefiction
31640,Blood and Wine,robbery gun fight love murder heist theft diamond neo-noir jacknicholson stephendorff jenniferlopez bobrafelson crime drama thriller
9092,Snow White: A Tale of Terror,jealousy toxication castle stepmother fairy-talefigure apple middleages mirror nobility sigourneyweaver samneill monicakeena michaelcohn fantasy horror
2779,The Curse of the Jade Scorpion,hypnosis independentfilm danaykroyd helenhunt woodyallen woodyallen comedy crime mystery romance thriller
316002,Accidental Love,one-nightstand romanticcomedy accidentallove jakegyllenhaal jessicabiel jamesmarsden davido.russell stephengreene romance comedy
36355,Flipper,dolphin florida floridakeys summer elijahwood paulhogan jonathanbanks alanshapiro adventure family
238615,Self/less,lie immortality terminalillness laboratory cancer doctor body-swap death rich falsememory soultransference richman mindtransfer hostbody bodysnatching eternal ryanreynolds benkingsley nataliemartinez tarsemsingh sciencefiction mystery thriller
1985,The Constant Gardener,aids diplomat nairobi politician pharmaceuticalindustry cancer morgue genocideinrwanda ralphfiennes rachelweisz dannyhuston fernandomeirelles drama mystery thriller
615,The Passion of the Christ,christianity jewry romanempire jesuschrist suffering apostle lastsupper roman bible mission torture jimcaviezel maiamorgenstern monicabellucci melgibson drama
788,Mrs. Doubtfire,sanfrancisco parentskidsrelationship restaurant nanny mask custodybattle fakeidentity robinwilliams sallyfield piercebrosnan chriscolumbus comedy drama family
380,Rain Man,individual mentallydisabled autism lossoffather yuppie cardealer egocentrism travel convertible psychiatrist duringcreditsstinger savant dustinhoffman tomcruise valeriagolino barrylevinson drama
13223,Gran Torino,rape warveteran immigration priest gang oldman teenager gangster detroit widower car hmong clinteastwood christophercarley beevang clinteastwood drama
10523,W.,usa whitehouse usapresident georgew.bush president iraqwar joshbrolin elizabethbanks ellenburstyn oliverstone drama history
8681,Taken,paris kidnapping humantrafficking rescue prostitution albanian missingdaughter exciaagent liamneeson famkejanssen maggiegrace pierremorel action thriller
239571,The Best of Me,highschoolsweetheart michellemonaghan jamesmarsden lianaliberato michaelhoffman drama romance
619,The Bodyguard,sistersisterrelationship anonymousletter diva bodyguard oscaraward losangeles whitneyhouston kevincostner michelelamarrichards mickjackson thriller action drama music romance
424,Schindler's List,factory concentrationcamp hero holocaust worldwarii nazis defenseindustry biography theholocaust liamneeson benkingsley ralphfiennes stevenspielberg drama history war
50014,The Help,mississippi basedonnovel exploitation racialsegregation racism writer maid moralcourage ressentiment southernbelle racialissues 1960s newspapercolumnist emmastone violadavis octaviaspencer tatetaylor drama
162903,The Fifth Estate,journalist biography internet informationleak activist benedictcumberbatch danielbrühl anthonymackie billcondon drama thriller
11024,Scooby-Doo 2: Monsters Unleashed,detective monster engine basedontvseries dog freddieprinzejr. sarahmichellegellar matthewlillard rajagosnell mystery fantasy adventure comedy
208763,Forbidden Kingdom,monster mystic church demon witchcraft science darkfantasy 3d jasonflemyng alekseychadov agniyaditkovskite olegstepchenko thriller adventure mystery fantasy
6466,Freddy vs. Jason,murder marijuana teenager baddream robertenglund kenkirzinger jasonritter ronnyyu horror
254024,The Face of an Angel,murderinvestigation katebeckinsale caradelevingne danielbrühl michaelwinterbottom thriller drama
12589,Jimmy Neutron: Boy Genius,showdown gi villain genius alien rescue miniaturization robot battle lasergun spear boygenius debiderryberry megancavanagh markdecarlo johna.davis action adventure animation comedy family fantasy sciencefiction
7191,Cloverfield,helicopter monster skyscraper fight camcorder panic chaos supernatural quarantine friends alien rescue survival disaster escape giantmonster kaiju military foundfootage aftercreditsstinger lizzycaplan jessicalucas odetteannable mattreeves action thriller sciencefiction
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,crimefighter fight mutant turtle ninja reporter newyorkcity paigeturco davidwarner michelansisti michaelpressman sciencefiction adventure action comedy family
117,The Untouchables,whitesuit alcapone toughcop treasuryagent untouchable taxevasion jurytampering ruleoflaw rooftopchase cuttingfacewhileshaving 1930s kevincostner seanconnery charlesmartinsmith briandepalma crime drama history thriller
6977,No Country for Old Men,texas drugtraffic hitman unitedstates–mexicobarrier suspense tommyleejones javierbardem joshbrolin joelcoen ethancoen crime drama thriller
168530,Ride Along,policeoperation policeofficer brother-in-lawbrother-in-lawrelationship duringcreditsstinger blackmen icecube kevinhart johnleguizamo timstory action comedy
634,Bridget Jones's Diary,holiday londonengland england alcohol sex lovesickness telecaster birthday christmasparty newsbroadcast sexualfrustration diary cigarette daughter motherdaughterrelationship lawyer reporter extramaritalaffair duringcreditsstinger womandirector christmas renéezellweger colinfirth hughgrant sharonmaguire comedy romance drama
392,Chocolat,chocolate mayor praline single motherdaughterrelationship juliettebinoche alfredmolina johnnydepp lassehallström comedy drama romance
10327,"Legally Blonde 2: Red, White & Blonde",washingtond.c. boston chambersofabarrister tierversuch lawyer reesewitherspoon sallyfield reginaking charlesherman-wurmfeld comedy
88042,Parental Guidance,billycrystal bettemidler marisatomei andyfickman comedy
41630,No Strings Attached,fathersonrelationship casualmeeting studentofmedicine friends valentine malefemalerelationship openrelationship sexualhumor bestfriend casualsex bestfriendsinlove duringcreditsstinger fling fathersonconflict friendswithbenefit natalieportman ashtonkutcher kevinkline ivanreitman comedy romance
11969,Tombstone,retirement wyattearp rightandjustice historicalfigure kurtrussell valkilmer samelliott georgep.cosmatos action adventure drama history western
2085,Romeo Must Die,martialarts hip-hop oakland asian asianman asianlead jetli aaliyah isaiahwashington andrzejbartkowiak action crime thriller
794,The Omen,monk prophecy ambassador nanny rottweiler devil'sson revelation aggressionbyanimal photography paranormalphenomena cowardliness archaeologist gregorypeck leeremick davidwarner richarddonner horror thriller
9286,Final Destination 3,beheading dyinganddeath strokeoffate maryelizabethwinstead ryanmerriman krislemche jameswong horror mystery
77877,The Lucky One,basedonnovel wifehusbandrelationship photo kennel playingchess bombexplosion iraqveteran zacefron blythedanner taylorschilling scotthicks drama romance
1265,Bridge to Terabithia,brothersisterrelationship friendship bullying neighbor school drawing basedonchildren'sbook schoolbus imagination creek clubhouse realityvsfantasy outsider fantasyworld overflowingwithimagination joshhutcherson annasophiarobb robertpatrick gáborcsupó adventure drama family
866,Finding Neverland,londonengland scotland parentskidsrelationship becominganadult fantasy motherrole childhoodmemory success widow theatreplay strokeoffate costume peterpan theatregroup adventure lossofhusband marriagecrisis theatremilieu friendship faith single motherdaughterrelationship author pirate illness spectacle child johnnydepp katewinslet juliechristie marcforster drama
175555,A Madea Christmas,christmas tylerperry annamariahorsford tikasumpter tylerperry comedy drama
75174,The Grey,alcohol isolation wolf wilderness forest stranded alaska survival airplanecrash fear howling death animalkilling freezing animalattack campfire malecamaraderie guninmouth aftercreditsstinger barfight eatenalive eatenbyanimal liamneeson dermotmulroney frankgrillo joecarnahan action drama thriller
11096,Hide and Seek,house imaginaryfriend suspense lossofwife robertdeniro dakotafanning famkejanssen johnpolson horror mystery thriller
8699,Anchorman: The Legend of Ron Burgundy,journalism sexism ladder panda tvshowinfilm mustache misogynist newsroom teleprompter gangwarfare aftercreditsstinger duringcreditsstinger newsspoof willferrell christinaapplegate paulrudd adammckay comedy
769,GoodFellas,prison basedonnovel florida 1970s massmurder irish-american drugtraffic biography basedontruestory murder organizedcrime gore mafia gangster newyorkcity extremeviolence violence brooklynnewyorkcity crimeepic tampa robertdeniro rayliotta joepesci martinscorsese drama crime
10923,Agent Cody Banks,spy cia killerrobot delinquent teenspy frankiemuniz hilaryduff angieharmon haraldzwart action
11283,Nanny McPhee,lossofmother nanny education wizardry children singlefather emmathompson colinfirth kellymacdonald kirkjones fantasy comedy family
111,Scarface,miami corruption capitalism cuba prohibition brothersisterrelationship lossofsister cocaine cultfilm bitterness alpacino stevenbauer michellepfeiffer briandepalma action crime drama thriller
11676,Nothing to Lose,rapmusic infidelity securitycamera loss crook sociopath revenge artifact fword racism criminal ontheroad desert securityguard shoplifting screwball recklessdriving roadmovie buddycomedy unlikelyfriendship carjacker advertisingexecutive suv aftercreditsstinger timrobbins martinlawrence johnc.mcginley steveoedekerk action adventure comedy
746,The Last Emperor,buddhism japan suicide china suicideattempt warcrimes becominganadult isolation warondrugs revolution emperor arrangedmarriage manchuria dynasty reeducationcamp culturalrevolution humanexperimentation war coupd'etat teacher beijing decadence communism johnlone petero'toole joanchen bernardobertolucci drama history
77866,Contraband,headwound criminal securityguard contraband markwahlberg katebeckinsale benfoster baltasarkormákur thriller action drama crime
9416,Money Talks,prison diamant liberationofprisoners transportofprisoners interview arrest christucker charliesheen heatherlocklear brettratner action adventure comedy
7345,There Will Be Blood,brotherbrotherrelationship deaf-mute americandream fanatic pipeline petrol father stepfather oil money killer alcoholic danielday-lewis pauldano dillonfreasier paulthomasanderson drama
14317,The Wild Thornberrys Movie,sistersisterrelationship safari wildlife baboon chimpanzee womandirector laceychabert tomkane creesummer cathymalkasian jeffmcgrath animation adventure family
20694,Rugrats Go Wild,kidsandfamily e.g.daily nancycartwright kathsoucie nortonvirgien johneng animation family
12277,Undercover Brother,usapresident doublelife policyandorganisations undercover intelligence partner duringcreditsstinger eddiegriffin chriskattan deniserichards malcolmd.lee action comedy
9779,The Sisterhood of the Traveling Pants,holiday femalefriendship jeans comingofage teenagegirl summer basedonyoungadultnovel ambertamblyn alexisbledel americaferrera kenkwapis drama comedy
2140,Kiss of the Dragon,paris prostitute drug jetli bridgetfonda tchékykaryo chrisnahon action crime thriller
12620,The House Bunny,virgin nudity college costume yoga bikini party playboy jail sorority pregnancy model carwash fraternity pledge annafaris emmastone katdennings fredwolf romance comedy
14177,Beauty Shop,queenlatifah aliciasilverstone andiemacdowell billewoodruff comedy romance
198185,Million Dollar Arm,baseball sport duringcreditsstinger jonhamm billpaxton lakebell craiggillespie drama
227156,The Giver,dystopia blackandwhite basedonyoungadultnovel jeffbridges merylstreep brentonthwaites phillipnoyce drama sciencefiction
10735,What a Girl Wants,londonengland england daughter politician teenagegirl fatherdaughterrelationship americanabroad teencomedy womandirector amandabynes colinfirth kellypreston denniegordon comedy
11351,Jeepers Creepers 2,fathersonrelationship scarecrow peasant farm immortality mythicalcreature father raywise jonathanbreck garikayimutambirwa victorsalva horror thriller
10030,Good Luck Chuck,sex aquarium nudity one-nightstand bride man-womanrelation love curse wedding dentist basedonshortstory duringcreditsstinger danecook jessicaalba danfogler markhelfrich comedy drama romance
10623,Cradle 2 the Grave,robbery diamant intelligence bankrobber thief bankrobbery financialtransactions hoodlum jetli dmx kellyhu andrzejbartkowiak action crime drama
590,The Hours,londonengland suicide gay poetry aids drowning depression home wayoflife self-destruction province literature empowerment countrylife family'sdailylife senseoflife homelessness leavingone'sfamily delusion nicolekidman juliannemoore merylstreep stephendaldry drama
9655,She's the Man,roommate twinsister sport boardingschool twinbrother mistakenidentity soccer teenager teencomedy tomboy fakeidentity disguisedvoice thebiggame amandabynes channingtatum lauraramsey andyfickman comedy drama family romance
1268,Mr. Bean's Holiday,holiday france filmdirector chaos clumsyfellow todropbrick aftercreditsstinger rowanatkinson maxbaldry emmadecaunes stevebendelack family comedy
11237,Anacondas: The Hunt for the Blood Orchid,snake expedition traitor research orchid jungle animalhorror johnnymessner kadeestrickland matthewmarsden dwighth.little adventure action horror sciencefiction thriller
190955,Blood Ties,cliveowen billycrudup marioncotillard guillaumecanet thriller crime drama
5123,August Rush,date lossofson loveatfirstsight childlabour guitar lossofchild lover(female) loveofone'slife harmonica lie choir churchchoir rockstar cello forbiddenlove musiclover organ kiss affection music concert tenderness motherlylove children'shome deathofachild orphanage secretlove crush children fallinginlove relationship womandirector piano freddiehighmore kerirussell jonathanrhysmeyers kirstensheridan drama
4518,Elizabeth,duke historicalfigure treason catholic protestant cateblanchett geoffreyrush christophereccleston shekharkapur drama history
11932,Bride of Chucky,route66 puppet evildoll killerdoll killertoys toycomestolife chucky edgale jennifertilly braddourif ronnyyu horror comedy
11165,Tora! Tora! Tora!,japan worldwarii pearlharbor soldier imperialjapan martinbalsam sôyamamura josephcotten richardfleischer kinjifukasaku toshiomasuda history action drama adventure war
6116,Spice World,pop popculture popstar victoriabeckham melaniebrown emmabunton bobspiers adventure fantasy drama comedy music
57431,The Sitter,babysitter duringcreditsstinger samrockwell jonahhill maxrecords davidgordongreen comedy
21724,Dance Flick,rapmusic hip-hop shoshanabush damonwayansjr. essenceatkins damiendantewayans action comedy music
278,The Shawshank Redemption,prison corruption policebrutality prisoncell delinquent paroleboard escapefromprison wrongfulimprisonment framedformurder 1940s timrobbins morganfreeman bobgunton frankdarabont drama crime
9290,Crocodile Dundee in Los Angeles,crocodile trafficjam losangeles stolenpainting paulhogan lindakozlowski jereburns simonwincer adventure comedy
11543,Kingpin,"sport handicap sexualfavor starspangledbanner bowlingteam hairloss biblicalinterpretation combover femalestripper inflatabledoll combover unlikelylovers kingpin carriage lancaster,pa woodyharrelson randyquaid vanessaangel bobbyfarrelly peterfarrelly comedy"
284536,The Gambler,gambling gun professor beating gambler loanshark markwahlberg johngoodman brielarson rupertwyatt thriller crime drama
152737,August: Osage County,suicide drugaddiction funeral dysfunctionalfamily basedonplay midwest southern bleakcomedy mentaldisorders merylstreep juliaroberts chriscooper johnwells comedy drama
13374,Ice Princess,sport figureskating teenagegirl teenmovie teenager michelletrachtenberg joancusack amystewart timfywell drama comedy family
8976,A Lot Like Love,newyork shyness career flight romanticcomedy travel malefemalerelationship losangeles ashtonkutcher amandapeet aimeegarcia nigelcole comedy
319888,Eddie the Eagle,underdog olympicgames skijump biography sport basedontruestory britain skiing feelgood taronegerton hughjackman christopherwalken dexterfletcher comedy drama history
9469,He Got Game,prison fathersonrelationship homicide begnadigung releasefromprison forgiveness college basketball independentfilm denzelwashington rayallen millajovovich spikelee drama
1909,Don Juan DeMarco,sexaddiction love mentalinstitution patient psychiatrist donjuan johnnydepp marlonbrando fayedunaway jeremyleven romance drama comedy
22971,Dear John,basedonnovel army love u.s.soldier amandaseyfried channingtatum henrythomas lassehallström drama romance war
34813,The Losers,hospital blackops referencetomacgyver suckedintojetengine jeffreydeanmorgan zoesaldana chrisevans sylvainwhite action adventure crime mystery thriller
46261,Don't Be Afraid of the Dark,monster remake creature bathtub teeth oldhouse scarylittlepeople katieholmes guypearce baileemadison troynixey fantasy horror thriller
10431,War,fbi revenge fbiagent jetli jasonstatham johnlone philipg.atwell action thriller crime
8051,Punch-Drunk Love,shyness brothersisterrelationship businessman adamsandler emilywatson philipseymourhoffman paulthomasanderson comedy drama romance
9352,EuroTrip,paris berlin alcohol sex nudity adventure penpals travel nudism marijuana teenager duringcreditsstinger scottmechlowicz jacobpitts michelletrachtenberg jeffschaffer comedy
10167,Half Past Dead,resistance undercover alcatraz stolenmoney stevenseagal morrischestnut jarule donmichaelpaul crime action thriller
18147,Unaccompanied Minors,holiday lewisblack wilmervalderrama tylerjameswilliams paulfeig comedy family
17170,"Bright Lights, Big City",magazine writer drug fashionshow michaelj.fox kiefersutherland phoebecates jamesbridges drama
18975,The Adventures of Pinocchio,italy fathersonrelationship pinocchio love school crime havingfun poorpeople boys martinlandau jonathantaylorthomas genevièvebujold stevebarron animation family fantasy
15487,The Greatest Game Ever Played,sport shialabeouf stephendillane joshflitter billpaxton drama family
22825,The Box,experiment homicide key sacrifice research test decision police control stalker murder alien gift conspiracy money scientist violence button stranger box camerondiaz jamesmarsden franklangella richardkelly thriller sciencefiction
11152,The Ruins,mayacivilization carnivorousplant cancún ruins shawnashmore jonathantucker jenamalone cartersmith drama horror
1831,The Next Best Thing,gay parentskidsrelationship custodybattle flush yoga single bestfriend losangeles singlefather co-parenting madonna ruperteverett benjaminbratt johnschlesinger comedy
43931,My Soul to Take,soul serialkiller slasher teenager 3d maxthieriot johnmagaro denzelwhitaker wescraven drama horror mystery thriller
10591,The Girl Next Door,pornactor pornographicvideo highschool schoolparty blonde girlnextdoor emilehirsch elishacuthbert timothyolyphant lukegreenfield comedy
10861,Maximum Risk,mistakeinperson dyinganddeath twinbrother russianmafia jean-claudevandamme natashahenstridge jean-huguesanglade ringolam action adventure thriller
12770,Stealing Harvard,robbery fool studies house uncle independentfilm money jasonlee tomgreen lesliemann brucemcculloch action comedy drama
276907,Legend,biography basedontruestory gangster twins tomhardy emilybrowning christophereccleston brianhelgeland crime thriller
10074,Hot Rod,stuntman stepfather swimmingpool aftercreditsstinger andysamberg islafisher billhader akivaschaffer action comedy
65055,Shark Night,sharkattack louisiana dirtycop shark aftercreditsstinger sarapaxton chriscarmack joeldavidmoore davidr.ellis horror thriller
10397,Angela's Ashes,emigration irish-american hunger sociallydeprivedfamily famine alcoholism brooklynnewyorkcity emilywatson robertcarlyle joebreen alanparker drama
200505,Draft Day,sport duringcreditsstinger kevincostner jennifergarner tomwelling ivanreitman drama
11954,Lifeforce,spacemarine vampire flyingsaucer comet alien halley'scomet steverailsback peterfirth frankfinlay tobehooper fantasy horror sciencefiction thriller
60309,The Conspirator,president history conspiracy lawyer trial boardinghouse militarytribunal historical union privateclub evanrachelwood jamesmcavoy kevinkline robertredford crime drama history
9787,Lords of Dogtown,skateboarding success independentfilm womandirector emilehirsch victorrasuk rebeccademornay catherinehardwicke drama
293646,The 33,mining chile basedontruestory survival womandirector miningaccident antoniobanderas rodrigosantoro juliettebinoche patriciariggen drama history
6978,Big Trouble in Little China,kungfu chinatown magic mystery kurtrussell kimcattrall dennisdun johncarpenter action adventure comedy fantasy
133698,Fly Me to the Moon,dianekruger danyboon alicepol pascalchaumeil comedy romance
59440,Warrior,bank training beating mixedmartialarts teacher muscleman combat alcoholic gym exercise tomhardy jennifermorrison nicknolte gavino'connor action drama
1770,Michael Collins,civilwar fight presidentialelection freedomfighter chinesecivilwar ireland liamneeson aidanquinn stephenrea neiljordan drama thriller
10655,Gettysburg,civilwar independence troops army battle unionsoldier confederatesoldier americancivilwar jeffdaniels tomberenger martinsheen ronaldf.maxwell war drama history
8988,Stop-Loss,posttraumaticstressdisorder iraqwarveteran u.s.soldier womandirector ryanphillippe abbiecornish josephgordon-levitt kimberlypeirce drama war
15992,Abandon,alcohol detective dancer nightmare college job party elite suspense drug boyfriend thesis pressure katieholmes benjaminbratt charliehunnam stephengaghan drama mystery thriller
17707,Brokedown Palace,holiday prison thailand drug injustice clairedanes katebeckinsale billpullman jonathankaplan drama thriller
77883,The Possession,jeffreydeanmorgan natashacalis madisondavenport olebornedal horror thriller
40001,Mrs. Winterbourne,rolereversal mistakenidentity trainwreck shirleymaclaine rickilake brendanfraser richardbenjamin comedy romance drama
64639,Straw Dogs,southernusa rape bar wifehusbandrelationship barn machismo rifle homeinvasion jamesmarsden katebosworth alexanderskarsgård rodlurie drama thriller
9903,The Hoax,flying 1970s falseidentity biography richardgere alfredmolina marciagayharden lassehallström comedy drama
21338,Stone Cold,undercover fbi biker cop motorcyclegang brianbosworth lancehenriksen williamforsythe craigr.baxley action crime thriller
20766,The Road,post-apocalyptic dystopia paternity duringcreditsstinger viggomortensen kodismit-mcphee charlizetheron johnhillcoat adventure drama
24264,Sheena,africa mercenary adventure femalehero junglegirl tanyaroberts tedwass donovanscott johnguillermin action adventure comedy fantasy sciencefiction
19803,Underclassman,police highschool undercovercop nickcannon roselynsánchez shawnashmore marcossiega action comedy
20309,Say It Isn't So,chrisklein heathergraham orlandojones j.b.rogers comedy romance
9912,The World's Fastest Indian,newzealand utah life'sdream independentfilm motorcycle motorcycleracing trailer mortgage anthonyhopkins iainrea tessamitchell rogerdonaldson drama
9067,Tank Girl,destroy dystopia reincarnation desert artialarts womandirector loripetty ice-t naomiwatts racheltalalay action comedy fantasy sciencefiction
27360,King's Ransom,caper action anthonyanderson jaymohr kellitasmith jeffreyw.byrd comedy crime
8338,Blindness,fight blindnessandimpairedvision asylum leader society eyespecialist uprising doomsday plague juliannemoore markruffalo alicebraga fernandomeirelles drama mystery sciencefiction thriller
168705,BloodRayne,vampire vampirehunter basedonvideogame romania kristannaloken benkingsley michellerodriguez uweboll action adventure fantasy horror
72113,Carnage,flat mobilephone hamster insult darkcomedy writer tulips meeting puke pants liberal katewinslet jodiefoster christophwaltz romanpolanski comedy drama
9729,Where the Truth Lies,sex journalist journalism 1970s entertainer one-nightstand extramaritalaffair sexparty kevinbacon colinfirth alisonlohman atomegoyan drama mystery thriller
94352,Cirque du Soleil: Worlds Away,clown music mimes cirquedusoleil carnies aerialist ericalinz igorzaripov mattgillanders andrewadamson fantasy family
22256,Without Limits,running olympicgames sport athlete billycrudup donaldsutherland monicapotter roberttowne drama
12404,Me and Orson Welles,newyork basedonnovel historicalfigure theater 1930s zacefron clairedanes christianmckay richardlinklater comedy drama romance
152742,The Best Offer,painting auctioneer confidencegame fineart honeypot geoffreyrush jimsturgess sylviahoeks giuseppetornatore drama romance crime mystery
11699,The Bad Lieutenant: Port of Call - New Orleans,policebrutality organizedcrime policeman illegaldrugs murderinvestigation corruptcop nicolascage evamendes valkilmer wernerherzog drama crime
49953,A Turtle's Tale: Sammy's Adventures,globalwarming seaturtle 3d yurilowenthal gemmaarterton isabellefuhrman benstassen animation family
48034,Little White Lies,americanfootball countryhouse motorboat malefemalerelationship thirtysomething beachhouse organicfood weasel groupoffriends reprimand declarationoflove parentchildrelationship texting lowtide forced interruptedvacation osteopath lovesick françoiscluzet marioncotillard benoîtmagimel guillaumecanet comedy drama
39845,Love Ranch,independentfilm helenmirren joepesci sergioperis-mencheta taylorhackford drama
25353,The True Story of Puss 'n Boots,cat surrealism cartooncat jérômedeschamps yolandemoreau louisewallon jérômedeschamps pascalhérold machamakeïeff family adventure animation
36696,Space Dogs,russia spacemission space outerspace dog annabolshova evgenymironov sergeygarmash innaevlannikova svyatoslavushakov family animation
109091,The Counselor,poetry lawyer drugsmuggling drugtrafficking reddress michaelfassbender camerondiaz javierbardem ridleyscott thriller crime drama
38543,Ironclad,ambush hero fight castle battlefield duel king orderofthetemplars jamespurefoy katemara jasonflemyng jonathanenglish romance adventure action history
33157,Waterloo,biography napoleonbonaparte waterloo rodsteiger christopherplummer orsonwelles sergeybondarchuk history action drama
290864,Kung Fu Jungle,martialarts kungfu serialkiller donnieyen charlieyeung wangbaoqiang teddychan crime action thriller
242166,Red Sky,lovetriangle middleeast fight kidnapping missile pilot honor betrayal mission conspiracy attack explosion combat jet military rogue squad wmd dogfight camgigandet rachaelleighcook shanewest mariovanpeebles action thriller
859,Dangerous Liaisons,lovesickness sexuality cheating cynic ladykiller fiancé arrangedmarriage passion seduction loveletter boredom courtlylife frenchrevolution lover plan praise genderroles glennclose johnmalkovich michellepfeiffer stephenfrears drama romance
